experiment,ablation,arm,reference_arm,model,seed,logical_model,model_reference,architecture_differs,regime,observation_mode,reference_observation_mode,logical_dof,dof,dof_reference,horizon_samples,horizon_s,lookback,reference_lookback,parameter_matched,arm_parameter_matched,privileged_information,vehicle_blind_to_arm,capacity_confounded,n_params,n_params_reference,param_delta_frac,not_fittable,raw_rmse_comparable,on_residual_floor,note,skill,skill_reference,skill_diff,nrmse,nrmse_reference,nrmse_diff,skill_diff_ci_lo,skill_diff_ci_hi,skill_diff_ci_point,skill_diff_ci_reason,ci_resample_unit,ci_n_units,ci_n_realizations,n_boot,ci_level,bootstrap_seed
e04b_channels,channels,attitude_only,reference,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,id,ideal,ideal,roll,roll,roll,30,3.0,200,200,True,True,False,False,False,60300.0,60300.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9968372821256506,0.9941309437916468,0.0027063383340037994,0.0803972501221708,0.1095204204619706,-0.02912317033979979,0.0021007369170112436,0.0037366931757309646,0.002706338334003974,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,id,ideal,ideal,roll,roll,roll,50,5.0,200,200,True,True,False,False,False,60300.0,60300.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9882096580274212,0.9858332511814922,0.002376406845928991,0.2087885023919863,0.228864522275151,-0.02007601988316471,0.0014068972585649015,0.003942449643336018,0.002376406845928951,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,id,ideal,ideal,roll,roll,roll,100,10.0,200,200,True,True,False,False,False,60300.0,60300.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.7920386896571421,0.7888388366839049,0.003199852973237216,0.4688354413353236,0.4724286039954389,-0.003593162660115279,-0.002453116712961792,0.010309840766162,0.003199852973237216,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,id,ideal,ideal,roll,roll,roll,150,15.0,200,200,True,True,False,False,False,60300.0,60300.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.7769557403323772,0.7732595015295645,0.003696238802812779,0.6715062220067561,0.6770473838994868,-0.005541161892730684,-0.001666630666408329,0.01072291956978267,0.003696238802812779,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,heave,heave,heave,10,1.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,0.5818578760312588,0.5818578760312588,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,heave,heave,heave,20,2.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.1040232651807913,1.1040232651807913,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,heave,heave,heave,30,3.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.5164130650579668,1.5164130650579668,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,heave,heave,heave,50,5.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.8992985119029056,1.8992985119029056,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,heave,heave,heave,100,10.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.0979880576589525,1.0979880576589525,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,heave,heave,heave,150,15.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.4583521996376878,1.4583521996376878,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,pitch,pitch,pitch,10,1.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,0.7220712237213422,0.7220712237213422,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,pitch,pitch,pitch,20,2.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.3208589785463456,1.3208589785463456,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,pitch,pitch,pitch,30,3.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.7096492499873548,1.7096492499873548,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,pitch,pitch,pitch,50,5.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.7996732703626126,1.7996732703626126,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,pitch,pitch,pitch,100,10.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.2561835848938103,1.2561835848938103,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,pitch,pitch,pitch,150,15.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.4390380340993407,1.439038034099341,-2.220446049250313e-16,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,roll,roll,roll,10,1.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,0.5280367999067371,0.5280367999067371,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,roll,roll,roll,20,2.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.0164950171041491,1.0164950171041491,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,roll,roll,roll,30,3.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.4295882436005447,1.4295882436005447,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,roll,roll,roll,50,5.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.922841019670133,1.922841019670133,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,roll,roll,roll,100,10.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.0280853293740138,1.0280853293740138,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,persistence,0.0,persistence,persistence,False,id,ideal,ideal,roll,roll,roll,150,15.0,200,200,True,True,False,False,False,0.0,0.0,0.0,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.0,0.0,0.0,1.4218524013229783,1.4218524013229783,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,0.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,10,1.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9983414472577616,0.998149357133854,0.00019209012390764002,0.0236963557191669,0.0250310014875332,-0.0013346457683663,-4.235046910301709e-05,0.00041509796552448964,0.00019209012390752791,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,1.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,10,1.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.99797363709974,0.9976889475015688,0.0002846895981711839,0.0261924142087772,0.0279718907196271,-0.0017794765108498992,0.00011269391673547325,0.0005096489899338949,0.00028468959817137384,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,2.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,10,1.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.99807371575207,0.9978728135542124,0.00020090219785762198,0.0255374249851553,0.026836118185852,-0.001298693200696699,-7.308356807513164e-05,0.00044965452140581757,0.00020090219785756126,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,0.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,20,2.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9986897676751731,0.9989426926746572,-0.0002529249994840388,0.0399624752477864,0.0358987102691217,0.004063764978664702,-0.0003591240135003328,-0.0001622627382710163,-0.0002529249994839939,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,1.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,20,2.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.99860877693255,0.9990317415804918,-0.00042296464794178146,0.0411790772284922,0.0343537275026293,0.006825349725862899,-0.0005390705935657273,-0.00032048692709482754,-0.0004229646479416726,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,2.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,20,2.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9985883512314032,0.9988128326633652,-0.0002244814319619648,0.0414802678635108,0.0380394470178748,0.003440820845635996,-0.0003041545064955742,-0.0001567602845132889,-0.0002244814319619828,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,0.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,30,3.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9979772147608262,0.9987284243325704,-0.000751209571744127,0.068201261138067,0.0540740155925695,0.014127245545497498,-0.0008897654372499945,-0.0006091954450543593,-0.0007512095717441469,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,1.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,30,3.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9979589183375308,0.998779649965088,-0.0008207316275571364,0.0685090125694762,0.0529736291055889,0.015535383463887296,-0.0009931186904747753,-0.0006563686093249315,-0.0008207316275571121,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,2.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,30,3.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9979755452520932,0.9985916672257084,-0.000616121973615158,0.0682294003380137,0.0569075856405879,0.011321814697425797,-0.0007265719684323474,-0.0004951390464860746,-0.000616121973615107,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,0.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,50,5.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9936729042984304,0.9959582913293822,-0.0022853870309518243,0.1510759833438393,0.1207468280734699,0.03032915527036939,-0.002691018324463855,-0.0017890277580729533,-0.0022853870309517904,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,1.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,50,5.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.993650194467688,0.9958848634686344,-0.0022346690009463765,0.1513468688374329,0.1218387268889082,0.02950814194852469,-0.0026426338459551208,-0.001760899813134806,-0.002234669000946329,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,2.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,50,5.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.9935926822364616,0.9958969583156384,-0.0023042760791768258,0.1520307224943999,0.1216595463042641,0.030371176190135796,-0.0027223094182424645,-0.0018365308827668553,-0.0023042760791768266,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,0.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,100,10.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.8740533444800158,0.905285447468244,-0.031232102988228205,0.389664584868138,0.3379138343998107,0.05175075046832728,-0.043524087971011885,-0.019935875816918597,-0.031232102988228108,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04b_channels,channels,attitude_only,reference,tcn,1.0,tcn,tcn,False,id,ideal,ideal,heave,heave,heave,100,10.0,200,200,False,True,False,False,True,166786.0,196804.0,-0.15252738765472246,,True,False,"forecasts roll/pitch/heave only; the rate rows do not exist here and are not imputed, and the quiescence metric cannot be evaluated on this arm",0.873443059576757,0.9047794338576586,-0.031336374280901524,0.3906075199174992,0.3388152863160564,0.051792233601442805,-0.04327997691011706,-0.0194739604677953,-0.03133637428090154,,grid_cell,48.0,384.0,1000.0,0.95,0.0
